n_profile Patient_ID Drug_ID Time Proliferation_b1 Proliferation_b2 BRAF PTEN AKT PDPK1 p70_b1 p70_b2 ERK_b1 ERK_b2 MEK_b1 MEK_b2
98 KM12 PI3K 49.0 0.10054800000000005 0.0 0.6607949999999998 0.44799900000000004 0.0 0.0 0.20131 0.0 0.19226500000000002 0.174575 0.6072699999999998 0.5859829999999998
99 WM278 Zero 49.5 0.115275 0.08145899999999999 0.39709700000000003 0.671086 0.327958 0.31190200000000007 0.34024099999999996 0.308483 0.44608099999999984 0.38681299999999996 0.43656100000000003 0.389412
98 KM12 p53 49.0 0.18370599999999998 0.071747 0.31778 0.0 0.4099670000000001 0.7625980000000003 0.862879 0.366095 0.176789 0.083589 0.5932630000000001 0.278367
99 WM278 BRAF 49.5 0.04960099999999999 0.032542999999999996 0.0 0.674985 0.342877 0.32998999999999995 0.35496399999999995 0.32960699999999993 0.10856400000000001 0.0 0.107452 0.0
99 WM278 PI3K 49.5 0.15147799999999997 0.0 0.504239 0.6693989999999999 0.0 0.0 0.0002 0.0 0.508625 0.470516 0.501141 0.4788449999999999
100 WM-115 Zero 49.0 0.20976699999999998 0.148632 0.086624 0.41496700000000003 0.5028649999999999 0.43073700000000004 0.5891869999999999 0.431602 0.32455700000000004 0.042024 0.3645479999999999 0.057064000000000004
99 WM278 p53 49.5 0.3085449999999999 0.218911 0.199947 0.000198 0.947269 0.936747 0.9510249999999999 0.9217839999999999 0.288884 0.21194800000000003 0.27939899999999984 0.205498
100 WM-115 BRAF 49.0 0.21606699999999993 0.15752799999999995 0.0 0.40416 0.5105520000000001 0.4415220000000002 0.5964579999999994 0.4414900000000002 0.3278010000000002 0.0 0.3684370000000002 0.0
100 WM-115 PI3K 49.0 0.07947200000000003 0.0 0.24194499999999997 0.39455699999999994 0.008059 0.0 0.029805999999999992 0.0 0.3382039999999999 0.12672300000000003 0.3711029999999999 0.15703899999999998
101 SK-MEL-2 Zero 49.5 0.5574549999999997 0.39341799999999993 0.17405900000000002 0.5181969999999997 0.7925910000000003 0.6965320000000002 0.8150210000000002 0.6951210000000001 0.6342629999999999 0.134616 0.8398909999999999 0.16661200000000004
100 WM-115 p53 49.0 0.3402009999999999 0.268553 0.010079000000000001 0.0 0.7897739999999999 0.7444779999999999 0.8423999999999998 0.7456040000000002 0.32636899999999985 0.0033889999999999997 0.36289099999999985 0.005011
101 SK-MEL-2 BRAF 49.5 0.5178879999999999 0.39061100000000004 0.0 0.5291999999999999 0.782593 0.694855 0.80297 0.6918270000000001 0.6061849999999999 0.0 0.8411799999999999 0.0
102 COLO-320-HSR Zero 49.0 0.5752939999999996 0.344003 0.20998400000000006 0.39640100000000006 0.5974760000000001 0.58437 0.6142909999999997 0.47046899999999997 0.6500759999999997 0.201297 0.6446799999999998 0.203468
101 SK-MEL-2 PI3K 49.5 0.36793900000000007 0.0 0.759129 0.5331990000000001 0.07175899999999999 0.0 0.10222399999999997 0.0 0.6984309999999999 0.5751599999999999 0.8740359999999999 0.718311
102 COLO-320-HSR BRAF 49.0 0.4628859999999998 0.34529599999999994 0.0 0.38880299999999995 0.602724 0.5899400000000001 0.6205410000000002 0.4685359999999999 0.6458210000000001 0.0 0.647157 0.0
101 SK-MEL-2 p53 49.5 0.6328510000000004 0.5476420000000001 0.009066 0.0 0.9993990000000004 0.9979320000000002 0.9933280000000002 0.9901850000000001 0.6006970000000001 0.011219 0.8470830000000001 0.010583999999999998
102 COLO-320-HSR PI3K 49.0 0.5182469999999999 0.0 0.6697899999999999 0.392999 0.0 0.0 0.0 0.0 0.6668579999999997 0.650052 0.660152 0.651409
102 COLO-320-HSR p53 49.0 0.6520410000000001 0.49279199999999995 0.003734 0.0 0.8489309999999999 0.835702 0.8628259999999999 0.6601150000000001 0.643085 0.003306 0.6427900000000001 0.0030099999999999997
103 WM-266-4 Zero 49.0 0.071088 0.041943 0.042648000000000005 0.5637589999999999 0.4939129999999999 0.35409199999999996 0.7926639999999996 0.3600579999999999 0.12314500000000006 0.007869999999999999 0.162307 0.020262
103 WM-266-4 BRAF 49.0 0.07480700000000001 0.046937 0.0 0.5657829999999999 0.48510399999999987 0.3412470000000001 0.7953159999999999 0.34420199999999995 0.11852800000000005 0.0 0.15498600000000004 0.0
103 WM-266-4 PI3K 49.0 0.025981 0.0 0.09252099999999999 0.5734260000000001 0.043031 0.0 0.32181799999999994 0.0 0.117081 0.018330000000000003 0.154176 0.04027000000000001
104 SW1463 Zero 49.0 0.11008500000000002 0.05878800000000001 0.15805100000000002 0.5845999999999998 0.5185910000000002 0.5203540000000002 0.5274700000000001 0.3952529999999999 0.212632 0.09681400000000001 0.2759269999999998 0.12825
103 WM-266-4 p53 49.0 0.139227 0.105981 0.0006000000000000001 0.0 0.855614 0.7812870000000001 0.9555060000000001 0.783374 0.12521100000000002 0.0 0.15487899999999996 0.0
104 SW1463 BRAF 49.0 0.10393799999999997 0.058629 0.0 0.5840009999999999 0.5232009999999998 0.5260529999999999 0.5379819999999997 0.40146600000000005 0.16177700000000003 0.0 0.22501100000000007 0.0
105 Hs-940-T Zero 49.0 0.19719800000000004 0.14648200000000003 0.021851000000000002 0.24260099999999998 0.379324 0.36053099999999993 0.347458 0.278541 0.30368 0.020404 0.317853 0.021315999999999998
104 SW1463 PI3K 49.0 0.138779 0.031441 0.27149400000000007 0.5696009999999999 0.2547839999999999 0.25378399999999995 0.27074400000000004 0.19722999999999996 0.26215800000000006 0.17376399999999997 0.3177870000000001 0.22603499999999999
105 Hs-940-T BRAF 49.0 0.19109 0.142083 0.0 0.2522 0.35884999999999995 0.34077799999999997 0.3343419999999999 0.2713520000000001 0.29612399999999994 0.0 0.311969 0.0
104 SW1463 p53 49.0 0.168684 0.09882300000000001 0.004588 0.0 0.8541790000000001 0.8606539999999999 0.865226 0.645605 0.15758399999999997 0.0023150000000000002 0.222493 0.00416
105 Hs-940-T PI3K 49.0 0.060405 0.0 0.08596000000000002 0.2366 0.0 0.0 0.0004 0.0 0.303739 0.078357 0.31446599999999997 0.081462
105 Hs-940-T p53 49.0 0.25937899999999997 0.18726500000000004 0.003604 0.0 0.49037600000000003 0.4660670000000001 0.45090800000000014 0.367562 0.29165700000000006 0.0039180000000000005 0.304352 0.0037250000000000004
106 CP50-MEL-B Zero 49.5 0.23734599999999995 0.06035 0.069371 0.825187 0.766952 0.33198300000000014 0.5889119999999998 0.17371300000000003 0.4246439999999999 0.06083499999999999 0.3275 0.062048
106 CP50-MEL-B BRAF 49.5 0.23288600000000004 0.06181600000000001 0.0 0.8204770000000001 0.7622530000000003 0.32896000000000003 0.5868820000000005 0.17523499999999995 0.39775400000000005 0.0 0.300914 0.0
107 SW620 Zero 49.0 0.39543500000000004 0.11350600000000001 0.49216 0.6996149999999999 0.30362799999999995 0.19718300000000002 0.589907 0.19551900000000003 0.5978340000000001 0.47111500000000006 0.6440540000000001 0.4918490000000001
106 CP50-MEL-B PI3K 49.5 0.129338 0.0031810000000000002 0.15537800000000004 0.823699 0.5073639999999997 0.014182999999999998 0.2932289999999998 0.0073999999999999995 0.43804799999999966 0.13787100000000008 0.3394979999999998 0.141915
107 SW620 BRAF 49.0 0.18004200000000004 0.08434000000000003 0.0 0.6945989999999999 0.33403199999999983 0.220228 0.6121119999999999 0.21919200000000005 0.31512199999999985 0.0 0.3946239999999999 0.0
106 CP50-MEL-B p53 49.5 0.42280599999999996 0.183071 0.0 0.0 1.0 0.999994 1.0 0.51832 0.39915399999999995 0.0 0.301014 0.0
107 SW620 PI3K 49.0 0.40738499999999983 0.008412000000000001 0.6015000000000001 0.703597 0.12531200000000003 0.016314999999999996 0.4384459999999998 0.016971999999999998 0.651034 0.573867 0.680122 0.5971930000000001
108 NCI-H747 Zero 49.0 0.2697689999999999 0.228327 0.23967400000000003 0.693196 0.48579100000000014 0.47304200000000013 0.5861290000000001 0.4792520000000002 0.5025379999999999 0.20364100000000002 0.5688899999999999 0.22519400000000003
107 SW620 p53 49.0 0.511216 0.3407629999999999 0.24867900000000007 0.0028000000000000004 0.69496 0.6114539999999999 0.845042 0.6085379999999999 0.48460699999999995 0.25651299999999994 0.5387050000000002 0.25386499999999995
108 NCI-H747 BRAF 49.0 0.27624299999999996 0.239401 0.0 0.6944009999999998 0.512271 0.5003590000000001 0.6038069999999999 0.5073810000000001 0.49255599999999994 0.0 0.5649329999999999 0.0
108 NCI-H747 PI3K 49.0 0.15267800000000004 0.007723999999999999 0.49211999999999995 0.6877979999999998 0.014500000000000002 0.012416000000000003 0.05734499999999999 0.013644000000000002 0.539718 0.4375239999999999 0.5971789999999998 0.478478
109 LB373-MEL-D Zero 49.5 0.31817399999999996 0.154854 0.17790000000000003 0.8311030000000005 0.7987600000000001 0.5378419999999999 0.9015100000000003 0.4672459999999999 0.41166199999999975 0.16772600000000001 0.4098529999999999 0.172044
108 NCI-H747 p53 49.0 0.524545 0.46724899999999997 0.0 0.0 0.983577 0.9813759999999999 0.991001 0.981338 0.49171699999999996 0.0 0.562098 0.0
109 LB373-MEL-D BRAF 49.5 0.2720329999999999 0.127383 0.0 0.8362829999999999 0.8134599999999995 0.5710129999999997 0.9084779999999999 0.4887489999999999 0.3127169999999999 0.0 0.32438400000000006 0.0
110 WM35 Zero 49.5 0.19081300000000007 0.13292400000000001 0.039556 0.578401 0.5360100000000001 0.4133649999999999 0.698376 0.41164999999999996 0.34732899999999994 0.03459700000000001 0.18597000000000002 0.035683999999999994
109 LB373-MEL-D PI3K 49.5 0.19501300000000002 0.005553 0.416852 0.8366930000000001 0.383148 0.016772000000000002 0.6610600000000001 0.014612000000000002 0.540674 0.38270499999999985 0.541883 0.39678299999999994
110 WM35 BRAF 49.5 0.19337600000000002 0.12450300000000002 0.0 0.582601 0.5429799999999999 0.4082369999999999 0.7082600000000001 0.40645799999999993 0.345876 0.0 0.18328000000000003 0.0
110 WM35 PI3K 49.5 0.119194 0.0 0.07512700000000003 0.578003 0.16655999999999999 0.0 0.40709799999999996 0.0 0.346664 0.06905000000000001 0.19560100000000005 0.07149200000000003
109 LB373-MEL-D p53 49.5 0.408821 0.248497 0.08873499999999997 0.04336099999999998 0.9505019999999998 0.8757059999999999 0.9741089999999996 0.7440699999999998 0.363323 0.09297099999999996 0.37008299999999994 0.09055099999999994
110 WM35 p53 49.5 0.337691 0.29499000000000003 0.0 0.0 0.99346 0.9795600000000001 0.9985989999999999 0.9780970000000001 0.33429500000000006 0.0 0.176551 0.0
111 A375 Zero 49.0 0.15322699999999997 0.086908 0.047364999999999984 0.5019979999999997 0.24941099999999997 0.24809399999999998 0.29139800000000005 0.163241 0.407256 0.029559000000000002 0.446578 0.04541999999999999
111 A375 BRAF 49.0 0.14589799999999997 0.079951 0.0 0.5096 0.235976 0.23529199999999997 0.278315 0.147229 0.3908540000000001 0.0 0.42590100000000003 0.0
111 A375 PI3K 49.0 0.033125 0.0 0.08693899999999999 0.4941999999999999 0.0 0.0 0.028116000000000002 0.0 0.39181799999999994 0.05029 0.43204299999999995 0.0817
112 GP5d Zero 49.0 0.5855240000000003 0.23904799999999998 0.5520480000000001 0.6413999999999999 0.39474300000000007 0.41350700000000007 0.4351429999999997 0.268717 0.9018720000000003 0.5502450000000001 0.865164 0.5492070000000001
111 A375 p53 49.0 0.317347 0.173902 0.011111 0.0 0.4933889999999999 0.48899000000000004 0.5372469999999997 0.311886 0.412253 0.004423 0.44929699999999995 0.009501999999999998
112 GP5d BRAF 49.0 0.405977 0.22897500000000004 0.0 0.6394200000000002 0.4043509999999999 0.4262029999999999 0.44687899999999986 0.2603250000000001 0.8771180000000004 0.0 0.8472630000000003 0.0
112 GP5d PI3K 49.0 0.564699 0.091644 0.7722309999999997 0.6169349999999999 0.11358000000000001 0.112651 0.13855300000000006 0.103937 0.9085499999999997 0.757652 0.8750229999999997 0.7591669999999998
113 LS1034 Zero 49.0 0.13825600000000005 0.031967999999999996 0.107419 0.3680879999999999 0.23995599999999997 0.3146460000000001 0.33877900000000005 0.161045 0.24805000000000002 0.09366700000000003 0.23713999999999996 0.09900400000000002
112 GP5d p53 49.0 0.8704119999999999 0.3574439999999999 0.3754339999999999 0.3538139999999998 0.6219080000000001 0.655987 0.6688879999999998 0.4169629999999998 0.8767099999999997 0.37985299999999994 0.8400839999999997 0.3739529999999998
113 LS1034 BRAF 49.0 0.09534900000000002 0.035962 0.0 0.3711989999999998 0.24392400000000003 0.317714 0.3396149999999999 0.15822500000000003 0.21598399999999998 0.0 0.21643 0.0
113 LS1034 PI3K 49.0 0.09837400000000003 0.015396000000000003 0.135597 0.365601 0.092627 0.09868199999999999 0.12085300000000003 0.08140500000000002 0.247571 0.111423 0.23817399999999994 0.115824
114 CL-34 Zero 49.0 0.20849099999999995 0.07691500000000001 0.17592800000000003 0.4085889999999999 0.24486399999999992 0.35464100000000004 0.374624 0.21530599999999997 0.408155 0.15103299999999997 0.380675 0.16435999999999992
113 LS1034 p53 49.0 0.19717800000000005 0.062278999999999994 0.08569100000000003 0.0 0.36108199999999985 0.4611089999999999 0.48369999999999985 0.24564600000000003 0.23679099999999995 0.072714 0.23083899999999993 0.07623899999999999
114 CL-34 BRAF 49.0 0.1748 0.07390700000000001 0.0 0.415837 0.24735000000000004 0.36615599999999987 0.390156 0.21288500000000002 0.347239 0.0 0.3270499999999999 0.0
115 RCM-1 Zero 49.0 0.11761300000000002 0.039361 0.17307599999999998 0.4024529999999996 0.373846 0.49551499999999987 0.4893079999999997 0.20617300000000002 0.21045500000000006 0.11119500000000002 0.23687500000000006 0.126725
114 CL-34 PI3K 49.0 0.119423 0.0 0.24058200000000005 0.41966299999999995 0.0 0.0 0.0 0.0 0.43745100000000003 0.20369100000000004 0.40207299999999996 0.21980400000000003
115 RCM-1 BRAF 49.0 0.09763199999999998 0.035381 0.0 0.4190139999999999 0.369753 0.497808 0.49349000000000015 0.208178 0.16008499999999998 0.0 0.183176 0.0
115 RCM-1 PI3K 49.0 0.13196 0.0 0.312978 0.406727 0.0 0.0 0.0 0.0 0.253846 0.21779 0.274266 0.24191000000000004
114 CL-34 p53 49.0 0.3410330000000001 0.14653000000000002 0.09939099999999998 0.0002 0.471038 0.624079 0.651824 0.43198499999999995 0.3808640000000001 0.08353500000000001 0.356412 0.094259
115 RCM-1 p53 49.0 0.17241799999999996 0.057712000000000006 0.07101800000000001 0.0 0.5995949999999998 0.7863469999999997 0.7709489999999996 0.31745300000000004 0.16926699999999997 0.04338299999999999 0.193809 0.05179199999999999
